id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
58951,14-03-2018 12:07,Incompatible with owner lifestyle,0,C1803259,9.8102E+14,Mr. Beans,Domestic Short Hair,Grey,Cat,1 year 2 months.,Male,Adoptable Cat Kennels,18-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58952,14-03-2018 12:07,Incompatible with owner lifestyle,0,C1803260,9.8102E+14,Sushi,Domestic Short Hair,Grey,Cat,1 year 2 months.,Female,Adoptable Cat Kennels,19-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58953,14-03-2018 13:19,Allergies,0,D1803261,9.8102E+14,Loekie,Shar-Pei/Labrador Retriever,Red,Dog,2 years 3 months.,Female,Adoptable Dogs,21-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58959,14-03-2018 18:54,Stray,0,D1803233,9.8102E+14,Harvey,American Bulldog,White and Brindle,Dog,11 years 2 months.,Male,Canine intake room,15-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58960,15-03-2018 13:12,Incompatible with owner lifestyle,0,D1803262,49322F0922,JoJo,Bichon Frise,White,Dog,13 years 6 months.,Male,Dog room D,29-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58961,15-03-2018 14:09,Stray,0,C1803239,9.8102E+14,Sal,Domestic Short Hair,Black,Cat,1 year 4 months.,Male,Adoptable Cat Glass Colony,04-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58962,15-03-2018 14:13,Moving,0,C1803240,9.8102E+14,Babe,Domestic Short Hair,Black,Cat,2 years 11 months.,Female,Cat room C,29-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58963,15-03-2018 14:16,Moving,0,C1803263,,Rocky,Domestic Short Hair,Black and Brown,Cat,2 years 9 months.,Male,Cat room C,28-03-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
58964,15-03-2018 14:49,Stray,0,D1803255,0A11564C7B,Sadie,Golden Retriever/Labrador Retriever,Golden,Dog,9 years 8 months.,Female,Dog room C,15-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58967,15-03-2018 16:52,Stray,0,D1803259,9.8102E+14,Murphy,Bluetick Coonhound,Tricolour,Dog,1 year 8 months.,Female,Adoptable Dogs,24-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58971,16-03-2018 14:10,Stray,0,C1803261,9.8102E+14,Trixie,Domestic Short Hair,Silver,Cat,4 years 4 months.,Female,Adoptable Cat Kennels,29-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58972,16-03-2018 14:16,Incompatible with owner lifestyle,0,C1803264,9.8102E+14,Hemi,Domestic Short Hair,Black and Brown,Cat,5 years 8 months.,Male,Adoptable Cat Middle Colony,22-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58973,16-03-2018 17:09,Stray,0,C1803262,9.8102E+14,Ariel,Domestic Short Hair,Tabbico,Cat,1 year 8 months.,Female,Adoptable Cat Glass Colony,31-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58976,16-03-2018 17:52,Sick/Injured,0,C1803266,9.8102E+14,Erik,Domestic Short Hair,Grey,Cat,2 years 8 months.,Male,Adoptable Cat Kennels,03-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58977,16-03-2018 18:56,Stray,0,D1803267,9.8102E+14,Rosie,German Shepherd Dog,Black and Brown,Dog,3 years 5 months.,Female,Dog room C,17-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58978,17-03-2018 12:18,Stray,0,D1803268,9.8102E+14,Marlin,Jack Russell Terrier,White and Black,Dog,11 years 8 months.,Male,Adoptable Dogs,05-04-2018 00:00,Foster,0,14-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58978,17-03-2018 12:18,Stray,0,D1803268,9.8102E+14,Marlin,Jack Russell Terrier,White and Black,Dog,11 years 8 months.,Male,Adoptable Dogs,14-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58979,17-03-2018 13:26,Allergies,0,C1803267,0A11291B4C,Precious Molly,Domestic Short Hair,Black and Brown,Cat,9 years 11 months.,Female,Adoptable Cat Middle Colony,20-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58980,17-03-2018 13:36,Stray,0,D1803269,9.8102E+14,Bernie,Hound/Mix,Black and Tan,Dog,11 months.,Male,Adoptable Dogs,27-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58981,17-03-2018 14:02,Stray,0,D1803270,,Yodi,Chihuahua/Pomeranian,Black and Tan,Dog,4 years 4 months.,Male,Dog room A,20-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58982,17-03-2018 14:02,Stray,0,D1803271,,Angel,Chihuahua,Black and Tan,Dog,4 years 4 months.,Female,Dog room A,20-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58983,17-03-2018 14:02,Stray,0,D1803272,9.8102E+14,Jada,Chihuahua,Tan,Dog,2 years 4 months.,Female,Adoptable Dogs,20-03-2018 00:00,Foster,0,20-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58983,17-03-2018 14:02,Stray,0,D1803272,9.8102E+14,Jada,Chihuahua,Tan,Dog,2 years 4 months.,Female,Adoptable Dogs,20-03-2018 00:00,Foster,0,06-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58983,17-03-2018 14:02,Stray,0,D1803272,9.8102E+14,Jada,Chihuahua,Tan,Dog,2 years 4 months.,Female,Adoptable Dogs,20-03-2018 00:00,Reclaimed,0,20-03-2018 00:00,Unable to Afford,,Court Order/ Legal,0,0,0
58983,17-03-2018 14:02,Stray,0,D1803272,9.8102E+14,Jada,Chihuahua,Tan,Dog,2 years 4 months.,Female,Adoptable Dogs,09-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58984,17-03-2018 14:02,Stray,0,D1803273,9.8102E+14,Tarzan,Chihuahua,Grey,Dog,11 months.,Male,Adoptable Dogs,20-03-2018 00:00,Foster,0,06-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58984,17-03-2018 14:02,Stray,0,D1803273,9.8102E+14,Tarzan,Chihuahua,Grey,Dog,11 months.,Male,Adoptable Dogs,20-03-2018 00:00,Reclaimed,0,20-03-2018 00:00,Unable to Afford,,Court Order/ Legal,0,0,0
58984,17-03-2018 14:02,Stray,0,D1803273,9.8102E+14,Tarzan,Chihuahua,Grey,Dog,11 months.,Male,Adoptable Dogs,20-03-2018 00:00,Foster,0,20-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58984,17-03-2018 14:02,Stray,0,D1803273,9.8102E+14,Tarzan,Chihuahua,Grey,Dog,11 months.,Male,Adoptable Dogs,11-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58985,17-03-2018 14:02,Stray,0,D1803274,9.8102E+14,Mochi,Chihuahua,Black and Tan,Dog,11 months.,Female,Adoptable Dogs,20-03-2018 00:00,Foster,0,06-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58985,17-03-2018 14:02,Stray,0,D1803274,9.8102E+14,Mochi,Chihuahua,Black and Tan,Dog,11 months.,Female,Adoptable Dogs,20-03-2018 00:00,Foster,0,20-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58985,17-03-2018 14:02,Stray,0,D1803274,9.8102E+14,Mochi,Chihuahua,Black and Tan,Dog,11 months.,Female,Adoptable Dogs,20-03-2018 00:00,Reclaimed,0,20-03-2018 00:00,Unable to Afford,,Court Order/ Legal,0,0,0
58985,17-03-2018 14:02,Stray,0,D1803274,9.8102E+14,Mochi,Chihuahua,Black and Tan,Dog,11 months.,Female,Adoptable Dogs,11-05-2018 00:00,Foster,0,04-06-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58985,17-03-2018 14:02,Stray,0,D1803274,9.8102E+14,Mochi,Chihuahua,Black and Tan,Dog,11 months.,Female,Adoptable Dogs,05-06-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58986,17-03-2018 14:02,Stray,0,D1803275,9.8102E+14,Tantor,Chihuahua,Brown and Black,Dog,11 months.,Male,Adoptable Dogs,20-03-2018 00:00,Reclaimed,0,20-03-2018 00:00,Unable to Afford,,Court Order/ Legal,0,0,0
58986,17-03-2018 14:02,Stray,0,D1803275,9.8102E+14,Tantor,Chihuahua,Brown and Black,Dog,11 months.,Male,Adoptable Dogs,20-03-2018 00:00,Foster,0,06-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58986,17-03-2018 14:02,Stray,0,D1803275,9.8102E+14,Tantor,Chihuahua,Brown and Black,Dog,11 months.,Male,Adoptable Dogs,20-03-2018 00:00,Foster,0,20-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58986,17-03-2018 14:02,Stray,0,D1803275,9.8102E+14,Tantor,Chihuahua,Brown and Black,Dog,11 months.,Male,Adoptable Dogs,11-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58987,17-03-2018 14:02,Stray,0,D1803276,9.8102E+14,Terk,Chihuahua,Cream,Dog,11 months.,Female,Adoptable Dogs,20-03-2018 00:00,Foster,0,06-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58987,17-03-2018 14:02,Stray,0,D1803276,9.8102E+14,Terk,Chihuahua,Cream,Dog,11 months.,Female,Adoptable Dogs,13-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58988,17-03-2018 14:18,Incompatible with owner lifestyle,0,C1803268,9.8102E+14,Momma Bob,Manx,Black and White,Cat,2 years 2 months.,Female,Cat room A,17-03-2018 00:00,Foster,0,30-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58988,17-03-2018 14:18,Incompatible with owner lifestyle,0,C1803268,9.8102E+14,Momma Bob,Manx,Black and White,Cat,2 years 2 months.,Female,Cat room A,01-06-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58989,17-03-2018 16:24,Stray,0,D1803244,9.8102E+14,Patches,Wirehaired Terrier/Mix,Black and White,Dog,1 year 11 months.,Male,Check-in,17-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58991,18-03-2018 16:02,Stray,0,D1803277,9.8102E+14,Jack,Husky/Siberian Husky,Black and White,Dog,5 years 5 months.,Male,Adoptable Dogs,28-03-2018 00:00,Adoption,0,04-04-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58991,18-03-2018 16:02,Stray,0,D1803277,9.8102E+14,Jack,Husky/Siberian Husky,Black and White,Dog,5 years 5 months.,Male,Adoptable Dogs,04-04-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58993,19-03-2018 08:54,Stray,0,D1803251,9.8102E+14,Betsy,Hound/Mix,Tricolour,Dog,11 years 4 months.,Female,Adoptable Dogs,06-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58994,19-03-2018 12:11,Stray,0,C1803281,9.8102E+14,Trailblazer Blanco,Domestic Short Hair,White,Cat,2 years 8 months.,Female,Adoptable Cat Kennels,31-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58995,19-03-2018 13:40,Moving,0,D1803278,9.85112E+14,Parker,Papillon,White and Brown,Dog,3 years 11 months.,Male,Dog room A,24-03-2018 00:00,Foster,0,11-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58995,19-03-2018 13:40,Moving,0,D1803278,9.85112E+14,Parker,Papillon,White and Brown,Dog,3 years 11 months.,Male,Dog room A,11-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58996,19-03-2018 15:21,Incompatible with owner lifestyle,0,D1803279,9.8102E+14,Brutus,Chihuahua,Tan,Dog,11 years 8 months.,Male,Adoptable Dogs,24-03-2018 00:00,Foster,0,31-03-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58996,19-03-2018 15:21,Incompatible with owner lifestyle,0,D1803279,9.8102E+14,Brutus,Chihuahua,Tan,Dog,11 years 8 months.,Male,Adoptable Dogs,31-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58997,19-03-2018 15:26,Incompatible with owner lifestyle,0,D1803280,9.8102E+14,Buster,Pekingese,Siver and Tan,Dog,7 years 8 months.,Male,Dog room B,06-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58998,19-03-2018 15:30,Incompatible with owner lifestyle,0,D1803281,9.8102E+14,Scooter,Chihuahua,Black and Tan,Dog,7 years 11 months.,Male,Veterinary office,23-03-2018 00:00,Adoption,0,07-04-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
58998,19-03-2018 15:30,Incompatible with owner lifestyle,0,D1803281,9.8102E+14,Scooter,Chihuahua,Black and Tan,Dog,7 years 11 months.,Male,Veterinary office,24-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58999,19-03-2018 16:49,Incompatible with owner lifestyle,0,D1803282,9.41E+14,Moses,German Shepherd Dog,Brown and Black,Dog,1 year 5 months.,Male,Adoptable Dogs,23-03-2018 00:00,Foster,0,20-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
58999,19-03-2018 16:49,Incompatible with owner lifestyle,0,D1803282,9.41E+14,Moses,German Shepherd Dog,Brown and Black,Dog,1 year 5 months.,Male,Adoptable Dogs,20-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59000,20-03-2018 10:50,Stray,0,C1803282,,Capote,Domestic Short Hair,Black,Cat,2 years 0 months.,Male,Cat room C,28-03-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
59001,20-03-2018 13:14,Incompatible with owner lifestyle,0,G1803283,,Dr. Popcorn,Other,Tricolour,Guinea Pig,2 years 10 months.,Male,Lobby,23-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59002,20-03-2018 13:17,Incompatible with owner lifestyle,0,G1803284,,Professor Candy Corn,Other,Red and Black,Guinea Pig,2 years 8 months.,Male,Lobby,23-03-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59003,20-03-2018 14:12,Stray,0,D1803283,0A11147C56,Bristol,Pomeranian/Mix,Black,Dog,9 years 10 months.,Male,Dog room A,20-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59004,20-03-2018 14:46,Stray,0,D1803284,0A10782868,Annabelle,Labrador Retriever,Black,Dog,10 years 11 months.,Female,Canine intake room,20-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59005,20-03-2018 14:49,Stray,0,D1803285,4.91E+56,Daisy,Beagle/Mix,"Brown, Black and White",Dog,11 years 11 months.,Female,Canine intake room,20-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59006,20-03-2018 18:08,Incompatible with owner lifestyle,0,D1803286,9.8102E+14,Tazz,Labrador Retriever,Red,Dog,1 year 10 months.,Male,Adoptable Dogs,03-04-2018 00:00,Foster,0,14-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59006,20-03-2018 18:08,Incompatible with owner lifestyle,0,D1803286,9.8102E+14,Tazz,Labrador Retriever,Red,Dog,1 year 10 months.,Male,Adoptable Dogs,23-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59007,20-03-2018 18:59,Stray,0,D1803287,,Pluto,Chow Chow/Hound,Tan,Dog,14 years 8 months.,Female,Dog room C,21-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59008,21-03-2018 10:41,Stray,0,D1803252,9.8102E+14,Muzzy,Yellow Labrador Retriever,Golden,Dog,10 years 8 months.,Male,Dog room D,04-04-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59009,22-03-2018 08:16,Stray,0,D1803288,9.8102E+14,Fanny,Beagle/Jack Russell Terrier,Tan,Dog,7 years 8 months.,Female,Adoptable Dogs,09-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59010,22-03-2018 08:37,Stray,0,D1803289,,Ruby,Hound/Shepherd,Tan,Dog,1 year 8 months.,Female,Dog room C,23-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59011,22-03-2018 11:08,Stray,0,C1803290,9.8102E+14,Moony,Domestic Short Hair,Tabbico,Cat,1 year 3 months.,Female,Adoptable Cat Kennels,14-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59012,22-03-2018 12:23,Stray,0,D1803291,9.8102E+14,Alphonse,Newfoundland/Labrador Retriever,Black,Dog,2 years 6 months.,Male,Adoptable Dogs,03-04-2018 00:00,Adoption,0,16-10-2018 00:00,Moving,,Court Order/ Legal,0,0,0
59012,22-03-2018 12:23,Stray,0,D1803291,9.8102E+14,Alphonse,Newfoundland/Labrador Retriever,Black,Dog,2 years 6 months.,Male,Adoptable Dogs,20-10-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59013,22-03-2018 12:31,Stray,0,C1803292,,Shiloh,Domestic Short Hair,Grey,Cat,4 years 8 months.,Male,Cat room C,24-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59015,22-03-2018 14:37,Stray,0,C1803293,,Plavador,Domestic Long Hair,Orange,Cat,100 years 2 months.,Unknown,Check-in,22-03-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
59016,22-03-2018 15:07,Stray,0,D1803253,9.85112E+14,Layla,Miniature Pinscher,Red,Dog,1 year 8 months.,Female,Dog room A,28-03-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
59017,22-03-2018 15:16,Stray,0,D1803294,9.8102E+14,Bella,Labrador Retriever,Yellow,Dog,2 years 1 month.,Female,Adoptable Dogs,23-03-2018 00:00,Reclaimed,0,02-05-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
59017,22-03-2018 15:16,Stray,0,D1803294,9.8102E+14,Bella,Labrador Retriever,Yellow,Dog,2 years 1 month.,Female,Adoptable Dogs,11-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59018,22-03-2018 16:20,Born in Shelter,0,C1803287,9.8102E+14,Bendu,Domestic Long Hair,Orange,Cat,10 months.,Male,Canine intake room,22-03-2018 00:00,Foster,0,18-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59018,22-03-2018 16:20,Born in Shelter,0,C1803287,9.8102E+14,Bendu,Domestic Long Hair,Orange,Cat,10 months.,Male,Canine intake room,18-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59019,22-03-2018 16:20,Born in Shelter,0,C1803288,9.8102E+14,Kim,Domestic Long Hair/Siamese,Blue Point,Cat,10 months.,Female,Feline intake room,22-03-2018 00:00,Foster,0,18-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59019,22-03-2018 16:20,Born in Shelter,0,C1803288,9.8102E+14,Kim,Domestic Long Hair/Siamese,Blue Point,Cat,10 months.,Female,Feline intake room,18-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59020,22-03-2018 16:20,Born in Shelter,0,C1803289,9.8102E+14,Tyra,Domestic Long Hair,Tortie,Cat,10 months.,Female,Adoptable window colony,22-03-2018 00:00,Foster,0,18-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59020,22-03-2018 16:20,Born in Shelter,0,C1803289,9.8102E+14,Tyra,Domestic Long Hair,Tortie,Cat,10 months.,Female,Adoptable window colony,19-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59021,22-03-2018 16:20,Born in Shelter,0,C1803291,9.8102E+14,Amanda,Domestic Long Hair,Lilac Point,Cat,10 months.,Female,Feline intake room,22-03-2018 00:00,Foster,0,18-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59021,22-03-2018 16:20,Born in Shelter,0,C1803291,9.8102E+14,Amanda,Domestic Long Hair,Lilac Point,Cat,10 months.,Female,Feline intake room,18-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59022,22-03-2018 16:20,Born in Shelter,0,C1803294,9.8102E+14,JP,Domestic Medium Hair/Siamese,Chocolate Point,Cat,10 months.,Male,Feline intake room,22-03-2018 00:00,Foster,0,18-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59022,22-03-2018 16:20,Born in Shelter,0,C1803294,9.8102E+14,JP,Domestic Medium Hair/Siamese,Chocolate Point,Cat,10 months.,Male,Feline intake room,18-05-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59023,22-03-2018 17:15,Stray,0,D1803295,46605F2973,Nora,Terrier/Mix,Tan,Dog,14 years 8 months.,Female,Dog room A,24-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59024,22-03-2018 18:38,Police Assist,0,D1803257,104256572,Boozoo,Greyhound/Mix,Brindle and Black,Dog,1 year 8 months.,Male,Check-in,23-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59026,23-03-2018 12:34,Sick/Injured,0,C1803295,9.8102E+14,Muppet,Domestic Short Hair,Tortie,Cat,4 years 1 month.,Female,Office,14-04-2018 00:00,Foster,0,14-04-2019 00:00,Stray,,Court Order/ Legal,0,0,0
59026,23-03-2018 12:34,Sick/Injured,0,C1803295,9.8102E+14,Muppet,Domestic Short Hair,Tortie,Cat,4 years 1 month.,Female,Office,14-04-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59028,23-03-2018 17:55,Stray,0,D1803260,,Camo,Bluetick Coonhound,Grey and black,Dog,3 years 6 months.,Male,Dog room C,24-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59029,23-03-2018 18:14,Stray,0,D1803296,9.8102E+14,Big Dog,Husky/Shep Mix,White and Tan,Dog,2 years 11 months.,Male,Dog room B,27-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59030,23-03-2018 18:43,Stray,0,D1803049,9.8102E+14,Luda,Pitbull,Tan and White,Dog,2 years 1 month.,Male,Dog room D,02-04-2018 00:00,Reclaimed,0,20-06-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59030,23-03-2018 18:43,Stray,0,D1803049,9.8102E+14,Luda,Pitbull,Tan and White,Dog,2 years 1 month.,Male,Dog room D,26-06-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59031,24-03-2018 12:15,Stray,0,C1803297,9.8102E+14,Luna,Domestic Long Hair,Black and Brown,Cat,1 year 8 months.,Female,Adoptable Cat Kennels,28-03-2018 00:00,Foster,0,06-06-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59031,24-03-2018 12:15,Stray,0,C1803297,9.8102E+14,Luna,Domestic Long Hair,Black and Brown,Cat,1 year 8 months.,Female,Adoptable Cat Kennels,16-06-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59032,24-03-2018 12:15,Stray,0,C1803298,9.8102E+14,Marmee,Domestic Medium Hair,Black,Cat,1 year 8 months.,Female,Adoptable Cat Glass Colony,03-04-2018 00:00,Foster,0,14-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59032,24-03-2018 12:15,Stray,0,C1803298,9.8102E+14,Marmee,Domestic Medium Hair,Black,Cat,1 year 8 months.,Female,Adoptable Cat Glass Colony,21-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59033,24-03-2018 12:15,Stray,0,C1803299,,Jo(e),Domestic Short Hair,Black,Cat,2 weeks.,Male,Cat room A,27-03-2018 00:00,Foster,0,28-03-2018 00:00,Stray,28-03-2018 00:00,Died in care,0,0,0
59034,24-03-2018 12:15,Stray,0,C1803300,9.8102E+14,Beth,Domestic Short Hair,Grey and White,Cat,8 months.,Female,Adoptable Cat Glass Colony,27-03-2018 00:00,Foster,0,30-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59034,24-03-2018 12:15,Stray,0,C1803300,9.8102E+14,Beth,Domestic Short Hair,Grey and White,Cat,8 months.,Female,Adoptable Cat Glass Colony,30-04-2018 00:00,Foster,0,29-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59034,24-03-2018 12:15,Stray,0,C1803300,9.8102E+14,Beth,Domestic Short Hair,Grey and White,Cat,8 months.,Female,Adoptable Cat Glass Colony,01-06-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59035,24-03-2018 12:15,Stray,0,C1803301,9.8102E+14,Amy,Domestic Short Hair,Grey,Cat,8 months.,Female,Adoptable Cat Glass Colony,27-03-2018 00:00,Foster,0,30-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59035,24-03-2018 12:15,Stray,0,C1803301,9.8102E+14,Amy,Domestic Short Hair,Grey,Cat,8 months.,Female,Adoptable Cat Glass Colony,30-04-2018 00:00,Foster,0,29-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59035,24-03-2018 12:15,Stray,0,C1803301,9.8102E+14,Amy,Domestic Short Hair,Grey,Cat,8 months.,Female,Adoptable Cat Glass Colony,01-06-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59036,24-03-2018 12:15,Stray,0,C1803302,9.8102E+14,Meg,Domestic Short Hair,Black,Cat,8 months.,Female,Adoptable Cat Glass Colony,27-03-2018 00:00,Foster,0,30-04-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59036,24-03-2018 12:15,Stray,0,C1803302,9.8102E+14,Meg,Domestic Short Hair,Black,Cat,8 months.,Female,Adoptable Cat Glass Colony,30-04-2018 00:00,Foster,0,29-05-2018 00:00,Stray,,Court Order/ Legal,0,0,0
59036,24-03-2018 12:15,Stray,0,C1803302,9.8102E+14,Meg,Domestic Short Hair,Black,Cat,8 months.,Female,Adoptable Cat Glass Colony,01-06-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59037,24-03-2018 14:07,Incompatible with owner lifestyle,0,R1803296,,Blu,Lionhead/Lop Eared,Grey,House Rabbit,1 year 8 months.,Female,Lobby,03-04-2018 00:00,Adoption,0,30-08-2019 00:00,Landlord issues,,Court Order/ Legal,0,0,0
59038,24-03-2018 15:32,Stray,0,D1803263,9.8102E+14,Cubbie,Mix,Black,Dog,2 years 8 months.,Female,Dog room A,25-03-2018 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
59040,24-03-2018 16:41,Incompatible with owner lifestyle,0,D1803298,9.8102E+14,Colby,Beagle/Pug,Tan,Dog,4 years 2 months.,Male,Adoptable Dogs,09-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
59041,24-03-2018 16:50,Moving,0,R1803299,,Aspen,American,Grey,House Rabbit,1 year 2 months.,Female,Lobby,17-04-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
